© Landesamt fü,,,,,,
"r Statistik Niedersachsen, 2018.",,,,,,
"Vervielfältigung und Verbreitung, auch auszugsweise, mit Quellenangabe gestattet.",,,,,,
,,,,,,
LSN-Online: Tabelle Z7360122,,,,,,
,,,,,,
Monatserhebung im Tourismus in Niedersachsen (Gebietsstand: 01.07.2017),,,,,,
- Geöffnete Beherbergungsbetriebe mit mindestens 10 Betten und geöffnete Campinglätze mit mindestens 10 Stellplätzen -,,,,,,
 ,,,,,,
Zeitraum: Februar*,,,,,,
,,,,,,
"Niedersachsen
Statistische Region*
Kreis*
Gemeinde*
------
Jahr",Ankünfte,,Übernachtungen,,durchschnittl.,
2010,78609,68353,133596,112807,"1,7","35,9"
2011,85941,72471,145299,120999,"1,7","38,1"
2012,95154,82962,159449,136435,"1,7","40,5"
2013,86450,73398,143109,119231,"1,7","37,3"
2014,88218,76580,142701,120308,"1,6","38,0"
2015,92863,80197,153447,129481,"1,7","40,8"
2016,104238,88034,170411,140033,"1,6","43,6"
2017,94064,78622,154015,125281,"1,6","41,1"
2018,100137,84738,162101,133154,"1,6","41,2"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-1,3","-0,4","-3,8","-1,6","-2,5","-3,4"
2010,"-3,5","-4,5","-7,5","-8,2","-4,1","-5,3"
2011,"9,3","6,0","8,8","7,3","-0,5","6,1"
2012,"10,7","14,5","9,7","12,8","-0,9","6,4"
2013,"-9,1","-11,5","-10,2","-12,6","-1,2","-8,1"
2014,"2,0","4,3","-0,3","0,9","-2,3","2,0"
2015,"5,3","4,7","7,5","7,6","2,2","7,3"
2016,"12,2","9,8","11,1","8,1","-1,1","7,0"
2017,"-9,8","-10,7","-9,6","-10,5","0,2","-5,7"
2018,"6,5","7,8","5,3","6,3","-1,1","0,2"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"96,5","95,5","92,5","91,8","95,9","94,7"
2011,"105,5","101,2","100,6","98,5","95,4","100,4"
2012,"116,8","115,9","110,4","111,1","94,6","106,8"
2013,"106,1","102,5","99,1","97,0","93,4","98,2"
2014,"108,3","106,9","98,8","97,9","91,3","100,1"
2015,"114,0","112,0","106,3","105,4","93,2","107,4"
2016,"127,9","122,9","118,0","114,0","92,2","114,9"
2017,"115,5","109,8","106,7","102,0","92,4","108,4"
2018,"122,9","118,3","112,3","108,4","91,3","108,6"
251     Diepholz                 ,,,,,,
 ,,,,,,
2009,7289,6988,12065,11379,"1,7","14,1"
2010,6732,6304,11791,11123,"1,8","13,6"
2011,7503,6988,13270,11922,"1,8","15,4"
2012,7627,7095,13833,12112,"1,8","16,8"
2013,7374,6895,13877,12264,"1,9","14,5"
2014,7905,7359,13262,11910,"1,7","14,9"
2015,7176,6518,13382,11532,"1,9","14,0"
2016,7884,7333,14666,13039,"1,9","14,5"
2017,7586,7105,14968,13130,"2,0","16,3"
2018,8045,7378,16256,13706,"2,0","17,9"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"5,8","10,4","3,6","6,7","-2,1","-6,4"
2010,"-7,6","-9,8","-2,3","-2,2","5,8","-3,9"
2011,"11,5","10,9","12,5","7,2","1,0","13,5"
2012,"1,7","1,5","4,2","1,6","2,5","8,8"
2013,"-3,3","-2,8","0,3","1,3","3,8","-13,6"
2014,"7,2","6,7","-4,4","-2,9","-10,9","2,7"
2015,"-9,2","-11,4","0,9","-3,2","11,2","-5,6"
2016,"9,9","12,5","9,6","13,1","-0,2","3,6"
2017,"-3,8","-3,1","2,1","0,7","6,1","11,7"
2018,"6,1","3,8","8,6","4,4","2,4","10,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"92,4","90,2","97,7","97,8","105,8","96,1"
2011,"102,9","100,0","110,0","104,8","106,9","109,1"
2012,"104,6","101,5","114,7","106,4","109,6","118,7"
2013,"101,2","98,7","115,0","107,8","113,7","102,5"
2014,"108,5","105,3","109,9","104,7","101,4","105,3"
2015,"98,4","93,3","110,9","101,3","112,7","99,4"
2016,"108,2","104,9","121,6","114,6","112,4","103,0"
2017,"104,1","101,7","124,1","115,4","119,2","115,1"
2018,"110,4","105,6","134,7","120,4","122,1","127,1"
252     Hameln-Pyrmont           ,,,,,,
 ,,,,,,
2009,12806,12187,71767,69965,"5,6","27,6"
2010,13253,12231,70440,68518,"5,3","27,2"
2011,14015,12783,69968,67654,"5,0","27,8"
2012,15293,13868,76601,74023,"5,0","28,2"
2013,14487,13327,74117,71917,"5,1","24,8"
2014,15221,13231,76878,73321,"5,1","27,3"
2015,16109,14406,73053,70317,"4,5","27,1"
2016,18481,16799,77717,74560,"4,2","27,8"
2017,16682,15048,74858,72140,"4,5","29,5"
2018,16218,14315,72927,69252,"4,5","33,2"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-19,9","-19,0","-7,0","-6,7","16,0","0,1"
2010,"3,5","0,4","-1,8","-2,1","-5,2","-1,3"
2011,"5,7","4,5","-0,7","-1,3","-6,1","2,1"
2012,"9,1","8,5","9,5","9,4","0,3","1,4"
2013,"-5,3","-3,9","-3,2","-2,8","2,1","-11,9"
2014,"5,1","-0,7","3,7","2,0","-1,3","10,1"
2015,"5,8","8,9","-5,0","-4,1","-10,2","-0,8"
2016,"14,7","16,6","6,4","6,0","-7,3","2,9"
2017,"-9,7","-10,4","-3,7","-3,2","6,7","6,1"
2018,"-2,8","-4,9","-2,6","-4,0","0,2","12,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"103,5","100,4","98,2","97,9","94,8","98,7"
2011,"109,4","104,9","97,5","96,7","89,1","100,8"
2012,"119,4","113,8","106,7","105,8","89,4","102,2"
2013,"113,1","109,4","103,3","102,8","91,3","90,0"
2014,"118,9","108,6","107,1","104,8","90,1","99,0"
2015,"125,8","118,2","101,8","100,5","80,9","98,2"
2016,"144,3","137,8","108,3","106,6","75,0","101,0"
2017,"130,3","123,5","104,3","103,1","80,1","107,2"
2018,"126,6","117,5","101,6","99,0","80,2","120,4"
254     Hildesheim               ,,,,,,
 ,,,,,,
2009,12548,10468,33840,30416,"2,7","29,0"
2010,12407,10900,34657,32134,"2,8","29,6"
2011,15114,13107,37627,33288,"2,5","30,3"
2012,16491,14454,40816,37130,"2,5","31,1"
2013,15557,13438,40475,36566,"2,6","30,9"
2014,15504,13289,39570,35917,"2,6","30,6"
2015,17693,15317,40434,36452,"2,3","31,7"
2016,19202,16550,45191,40681,"2,4","31,4"
2017,18474,15947,43564,38716,"2,4","31,6"
2018,18759,15887,42929,38244,"2,3","29,0"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-0,1","-1,4","-0,3","-0,5","-0,2","-1,5"
2010,"-1,1","4,1","2,4","5,6","3,6","2,1"
2011,"21,8","20,2","8,6","3,6","-10,9","2,2"
2012,"9,1","10,3","8,5","11,5","-0,6","2,6"
2013,"-5,7","-7,0","-0,8","-1,5","5,1","-0,5"
2014,"-0,3","-1,1","-2,2","-1,8","-1,9","-1,0"
2015,"14,1","15,3","2,2","1,5","-10,5","3,4"
2016,"8,5","8,0","11,8","11,6","3,0","-0,8"
2017,"-3,8","-3,6","-3,6","-4,8","0,2","0,7"
2018,"1,5","-0,4","-1,5","-1,2","-3,0","-8,4"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"98,9","104,1","102,4","105,6","103,6","102,1"
2011,"120,4","125,2","111,2","109,4","92,3","104,3"
2012,"131,4","138,1","120,6","122,1","91,8","107,1"
2013,"124,0","128,4","119,6","120,2","96,5","106,5"
2014,"123,6","126,9","116,9","118,1","94,6","105,5"
2015,"141,0","146,3","119,5","119,8","84,7","109,1"
2016,"153,0","158,1","133,5","133,7","87,3","108,1"
2017,"147,2","152,3","128,7","127,3","87,4","108,9"
2018,"149,5","151,8","126,9","125,7","84,9","99,7"
255     Holzminden               ,,,,,,
 ,,,,,,
2009,2273,2185,5259,5056,"2,3","7,0"
2010,2728,2626,5763,5446,"2,1","6,1"
2011,2424,2245,4771,4289,"2,0","5,4"
2012,2459,2348,5187,5010,"2,1","5,7"
2013,2180,2120,4554,4340,"2,1","5,6"
2014,2365,2209,4834,4491,"2,0","6,1"
2015,2692,2537,5957,5595,"2,2","7,8"
2016,2690,2532,5391,5003,"2,0","7,1"
2017,3688,3421,7586,6976,"2,1","9,1"
2018,3200,3037,7302,6874,"2,3","10,0"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-0,7","-1,0","2,0","1,6","2,7","-0,3"
2010,"20,0","20,2","9,6","7,7","-8,7","-12,3"
2011,"-11,1","-14,5","-17,2","-21,2","-6,8","-11,2"
2012,"1,4","4,6","8,7","16,8","7,2","5,6"
2013,"-11,3","-9,7","-12,2","-13,4","-1,0","-2,7"
2014,"8,5","4,2","6,1","3,5","-2,2","8,3"
2015,"13,8","14,8","23,2","24,6","8,3","29,4"
2016,"-0,1","-0,2","-9,5","-10,6","-9,4","-9,2"
2017,"37,1","35,1","40,7","39,4","2,6","27,9"
2018,"-13,2","-11,2","-3,7","-1,5","10,9","9,9"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"120,0","120,2","109,6","107,7","91,3","87,7"
2011,"106,6","102,7","90,7","84,8","85,1","77,9"
2012,"108,2","107,5","98,6","99,1","91,2","82,2"
2013,"95,9","97,0","86,6","85,8","90,3","80,0"
2014,"104,0","101,1","91,9","88,8","88,3","86,6"
2015,"118,4","116,1","113,3","110,7","95,6","112,1"
2016,"118,3","115,9","102,5","99,0","86,6","101,8"
2017,"162,3","156,6","144,2","138,0","88,9","130,3"
2018,"140,8","139,0","138,8","136,0","98,6","143,2"
256     Nienburg (Weser)         ,,,,,,
 ,,,,,,
2009,4583,4396,7827,7472,"1,7","17,9"
2010,5236,5058,9222,8865,"1,8","22,5"
2011,5332,5110,12571,11025,"2,4","26,4"
2012,6731,6397,14405,13413,"2,1","25,2"
2013,6449,6109,15840,14946,"2,5","28,0"
2014,7806,7382,17503,16249,"2,2","30,8"
2015,6893,6555,15269,14285,"2,2","26,4"
2016,6945,6580,16027,14739,"2,3","29,0"
2017,7025,6630,15716,14549,"2,2","26,0"
2018,7027,6631,16914,15791,"2,4","27,5"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-5,6","-6,3","-9,3","-9,7","-3,9","0,9"
2010,"14,2","15,1","17,8","18,6","3,1","25,6"
2011,"1,8","1,0","36,3","24,4","33,9","17,3"
2012,"26,2","25,2","14,6","21,7","-9,2","-4,5"
2013,"-4,2","-4,5","10,0","11,4","14,8","10,8"
2014,"21,0","20,8","10,5","8,7","-8,7","10,0"
2015,"-11,7","-11,2","-12,8","-12,1","-1,2","-14,2"
2016,"0,8","0,4","5,0","3,2","4,2","9,9"
2017,"1,2","0,8","-1,9","-1,3","-3,1","-10,3"
2018,-,-,"7,6","8,5","7,6","5,8"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"114,2","115,1","117,8","118,6","103,1","125,6"
2011,"116,3","116,2","160,6","147,6","138,0","147,4"
2012,"146,9","145,5","184,0","179,5","125,3","140,8"
2013,"140,7","139,0","202,4","200,0","143,8","156,0"
2014,"170,3","167,9","223,6","217,5","131,3","171,7"
2015,"150,4","149,1","195,1","191,2","129,7","147,2"
2016,"151,5","149,7","204,8","197,3","135,1","161,8"
2017,"153,3","150,8","200,8","194,7","131,0","145,2"
2018,"153,3","150,8","216,1","211,3","140,9","153,5"
257     Schaumburg               ,,,,,,
 ,,,,,,
2009,9620,9002,43600,42277,"4,5","27,8"
2010,9080,8472,41207,39985,"4,5","26,1"
2011,10555,9785,44433,43055,"4,2","27,2"
2012,10692,9964,47805,46301,"4,5","27,4"
2013,11082,10403,46706,45223,"4,2","29,0"
2014,10434,9592,48353,46087,"4,6","28,0"
2015,10103,9367,47448,45766,"4,7","24,4"
2016,11044,10234,51667,49771,"4,7","30,9"
2017,10610,10062,48870,47754,"4,6","29,7"
2018,11919,11137,49003,47345,"4,1","29,6"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-12,7","-11,7","-5,7","-5,3","8,1","-1,1"
2010,"-5,6","-5,9","-5,5","-5,4","0,1","-6,1"
2011,"16,2","15,5","7,8","7,7","-7,2","4,4"
2012,"1,3","1,8","7,6","7,5","6,2","0,6"
2013,"3,6","4,4","-2,3","-2,3","-5,7","5,9"
2014,"-5,8","-7,8","3,5","1,9","10,0","-3,6"
2015,"-3,2","-2,3","-1,9","-0,7","1,3","-12,6"
2016,"9,3","9,3","8,9","8,8","-0,4","26,6"
2017,"-3,9","-1,7","-5,4","-4,1","-1,5","-3,9"
2018,"12,3","10,7","0,3","-0,9","-10,7","-0,3"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"94,4","94,1","94,5","94,6","100,1","93,9"
2011,"109,7","108,7","101,9","101,8","92,9","98,0"
2012,"111,1","110,7","109,6","109,5","98,7","98,6"
2013,"115,2","115,6","107,1","107,0","93,0","104,5"
2014,"108,5","106,6","110,9","109,0","102,2","100,7"
2015,"105,0","104,1","108,8","108,3","103,6","88,0"
2016,"114,8","113,7","118,5","117,7","103,2","111,4"
2017,"110,3","111,8","112,1","113,0","101,6","107,0"
2018,"123,9","123,7","112,4","112,0","90,7","106,7"
3       Lüneburg                 ,,,,,,
 ,,,,,,
2009,137736,127595,390085,361905,"2,8","18,5"
2010,127336,117780,356748,332546,"2,8","17,0"
2011,132585,122083,365417,338956,"2,8","16,8"
2012,139033,128519,385245,358475,"2,8","17,0"
2013,134928,125132,382245,356130,"2,8","18,1"
2014,141665,131198,387903,360000,"2,7","18,6"
2015,141651,130573,401095,372196,"2,8","19,5"
2016,153644,141335,427317,393682,"2,8","19,9"
2017,145506,134291,403634,373979,"2,8","19,7"
2018,157679,145716,443661,409531,"2,8","21,4"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-5,6","-4,9","-3,1","-2,6","2,7","-5,3"
2010,"-7,6","-7,7","-8,5","-8,1","-1,1","-8,5"
2011,"4,1","3,7","2,4","1,9","-1,6","-0,8"
2012,"4,9","5,3","5,4","5,8","0,5","1,0"
2013,"-3,0","-2,6","-0,8","-0,7","2,2","6,6"
2014,"5,0","4,8","1,5","1,1","-3,3","2,7"
2015,-,"-0,5","3,4","3,4","3,4","4,6"
2016,"8,5","8,2","6,5","5,8","-1,8","2,2"
2017,"-5,3","-5,0","-5,5","-5,0","-0,3","-1,1"
2018,"8,4","8,5","9,9","9,5","1,4","8,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"92,4","92,3","91,5","91,9","98,9","91,5"
2011,"96,3","95,7","93,7","93,7","97,3","90,8"
2012,"100,9","100,7","98,8","99,1","97,8","91,8"
2013,"98,0","98,1","98,0","98,4","100,0","97,8"
2014,"102,9","102,8","99,4","99,5","96,7","100,5"
2015,"102,8","102,3","102,8","102,8","100,0","105,1"
2016,"111,5","110,8","109,5","108,8","98,2","107,5"
2017,"105,6","105,2","103,5","103,3","97,9","106,3"
2018,"114,5","114,2","113,7","113,2","99,3","115,3"
351     Celle                    ,,,,,,
 ,,,,,,
2009,11886,10263,28056,22951,"2,4","14,1"
2010,11603,9866,25166,21401,"2,2","12,8"
2011,12216,10505,24449,21010,"2,0","14,2"
2012,13342,11599,27434,23491,"2,1","14,1"
2013,12714,10863,27419,23226,"2,2","14,5"
2014,12609,11022,26907,23475,"2,1","13,9"
2015,12140,10343,25254,21911,"2,1","13,4"
2016,12725,11343,26924,23736,"2,1","14,3"
2017,12235,10847,27392,23677,"2,2","15,0"
2018,13285,11701,32638,28722,"2,5","16,8"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-7,0","-6,1","-4,7","-3,6","2,6","-19,1"
2010,"-2,4","-3,9","-10,3","-6,8","-8,1","-9,8"
2011,"5,3","6,5","-2,8","-1,8","-7,7","11,2"
2012,"9,2","10,4","12,2","11,8","2,7","-0,7"
2013,"-4,7","-6,3","-0,1","-1,1","4,9","2,8"
2014,"-0,8","1,5","-1,9","1,1","-1,1","-3,6"
2015,"-3,7","-6,2","-6,1","-6,7","-2,5","-4,2"
2016,"4,8","9,7","6,6","8,3","1,7","7,4"
2017,"-3,9","-4,4","1,7","-0,2","5,8","4,3"
2018,"8,6","7,9","19,2","21,3","9,7","12,2"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"97,6","96,1","89,7","93,2","91,9","90,2"
2011,"102,8","102,4","87,1","91,5","84,8","100,3"
2012,"112,2","113,0","97,8","102,4","87,1","99,5"
2013,"107,0","105,8","97,7","101,2","91,4","102,3"
2014,"106,1","107,4","95,9","102,3","90,4","98,6"
2015,"102,1","100,8","90,0","95,5","88,1","94,5"
2016,"107,1","110,5","96,0","103,4","89,6","101,4"
2017,"102,9","105,7","97,6","103,2","94,8","105,8"
2018,"111,8","114,0","116,3","125,1","104,1","118,7"
352     Cuxhaven                 ,,,,,,
 ,,,,,,
2009,18785,18449,72036,70969,"3,8","13,2"
2010,17056,16535,60973,59634,"3,6","12,2"
2011,16276,15942,56776,55692,"3,5","11,3"
2012,18568,18150,64769,63629,"3,5","11,5"
2013,20218,19651,73359,71929,"3,6","14,3"
2014,21010,20311,69019,67251,"3,3","13,8"
2015,22301,21768,78570,77506,"3,5","15,9"
2016,24777,24121,83808,82370,"3,4","16,5"
2017,24272,23567,76739,74657,"3,2","15,8"
2018,25866,24935,86333,83499,"3,3","18,0"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-7,6","-7,7","-10,9","-11,3","-3,5","-16,1"
2010,"-9,2","-10,4","-15,4","-16,0","-6,8","-7,4"
2011,"-4,6","-3,6","-6,9","-6,6","-2,4","-7,7"
2012,"14,1","13,9","14,1","14,3",-,"1,9"
2013,"8,9","8,3","13,3","13,0","4,0","25,0"
2014,"3,9","3,4","-5,9","-6,5","-9,5","-3,8"
2015,"6,1","7,2","13,8","15,2","7,2","15,3"
2016,"11,1","10,8","6,7","6,3","-4,0","3,7"
2017,"-2,0","-2,3","-8,4","-9,4","-6,5","-4,5"
2018,"6,6","5,8","12,5","11,8","5,6","13,9"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"90,8","89,6","84,6","84,0","93,2","92,6"
2011,"86,6","86,4","78,8","78,5","91,0","85,5"
2012,"98,8","98,4","89,9","89,7","91,0","87,0"
2013,"107,6","106,5","101,8","101,4","94,6","108,8"
2014,"111,8","110,1","95,8","94,8","85,7","104,7"
2015,"118,7","118,0","109,1","109,2","91,9","120,7"
2016,"131,9","130,7","116,3","116,1","88,2","125,2"
2017,"129,2","127,7","106,5","105,2","82,4","119,5"
2018,"137,7","135,2","119,8","117,7","87,0","136,2"
353     Harburg                  ,,,,,,
 ,,,,,,
2009,13695,12902,26867,25688,"2,0","19,5"
2010,12732,11891,27288,25831,"2,1","15,1"
2011,15288,14342,33156,31645,"2,2","18,1"
2012,14325,13497,31166,29646,"2,2","19,2"
2013,14182,13242,31424,29896,"2,2","22,3"
2014,14137,13189,31738,29805,"2,2","20,6"
2015,13428,12426,27528,25885,"2,1","19,0"
2016,14277,13171,29875,28118,"2,1","19,5"
2017,13825,12689,28118,26553,"2,0","19,9"
2018,14439,13018,34165,31114,"2,4","23,8"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-2,9","-2,4","-2,2","-1,2","0,8","-9,4"
2010,"-7,0","-7,8","1,6","0,6","9,2","-22,5"
2011,"20,1","20,6","21,5","22,5","1,2","19,6"
2012,"-6,3","-5,9","-6,0","-6,3","0,3","6,2"
2013,"-1,0","-1,9","0,8","0,8","1,8","16,3"
2014,"-0,3","-0,4","1,0","-0,3","1,3","-7,9"
2015,"-5,0","-5,8","-13,3","-13,2","-8,7","-7,6"
2016,"6,3","6,0","8,5","8,6","2,1","2,9"
2017,"-3,2","-3,7","-5,9","-5,6","-2,8","2,1"
2018,"4,4","2,6","21,5","17,2","16,3","19,6"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"93,0","92,2","101,6","100,6","109,2","77,5"
2011,"111,6","111,2","123,4","123,2","110,5","92,6"
2012,"104,6","104,6","116,0","115,4","110,9","98,3"
2013,"103,6","102,6","117,0","116,4","112,9","114,3"
2014,"103,2","102,2","118,1","116,0","114,4","105,3"
2015,"98,1","96,3","102,5","100,8","104,5","97,3"
2016,"104,2","102,1","111,2","109,5","106,7","100,1"
2017,"100,9","98,3","104,7","103,4","103,7","102,2"
2018,"105,4","100,9","127,2","121,1","120,6","122,2"
354     Lüchow-Dannenberg        ,,,,,,
 ,,,,,,
2009,3451,3384,7891,7772,"2,3","8,7"
2010,2616,2537,6797,6675,"2,6","7,4"
2011,3400,3246,8372,7621,"2,5","7,8"
2012,3453,3342,8572,8306,"2,5","8,4"
2013,3363,3251,9243,8728,"2,7","9,2"
2014,3655,3612,8015,7934,"2,2","8,4"
2015,3316,3244,7906,7668,"2,4","9,8"
2016,3779,3633,8518,8094,"2,3","10,4"
2017,3157,3055,7616,7374,"2,4","10,2"
2018,3413,3337,8227,7927,"2,4","9,6"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-12,2","-12,5","-13,9","-14,1","-1,9","2,8"
2010,"-24,2","-25,0","-13,9","-14,1","13,6","-15,1"
2011,"30,0","27,9","23,2","14,2","-5,2","5,3"
2012,"1,6","3,0","2,4","9,0","0,8","8,1"
2013,"-2,6","-2,7","7,8","5,1","10,7","9,2"
2014,"8,7","11,1","-13,3","-9,1","-20,2","-8,8"
2015,"-9,3","-10,2","-1,4","-3,4","8,7","17,5"
2016,"14,0","12,0","7,7","5,6","-5,5","6,3"
2017,"-16,5","-15,9","-10,6","-8,9","7,0","-2,5"
2018,"8,1","9,2","8,0","7,5","-0,1","-5,9"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"75,8","75,0","86,1","85,9","113,6","84,9"
2011,"98,5","95,9","106,1","98,1","107,7","89,4"
2012,"100,1","98,8","108,6","106,9","108,6","96,7"
2013,"97,5","96,1","117,1","112,3","120,2","105,6"
2014,"105,9","106,7","101,6","102,1","95,9","96,3"
2015,"96,1","95,9","100,2","98,7","104,3","113,1"
2016,"109,5","107,4","107,9","104,1","98,6","120,2"
2017,"91,5","90,3","96,5","94,9","105,5","117,2"
2018,"98,9","98,6","104,3","102,0","105,4","110,3"
355     Lüneburg                 ,,,,,,
 ,,,,,,
2009,11659,10947,24290,22583,"2,1","18,8"
2010,11821,11131,22419,21075,"1,9","16,7"
2011,12975,12188,26415,24954,"2,0","18,3"
2012,13249,12538,28805,27162,"2,2","18,3"
2013,12520,11870,25574,24259,"2,0","18,2"
2014,12586,11881,25648,23843,"2,0","17,3"
2015,13399,12775,27531,25531,"2,1","19,0"
2016,14433,13641,28288,26836,"2,0","19,0"
2017,14099,13397,29223,27544,"2,1","20,8"
2018,13536,13002,27554,26331,"2,0","22,6"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-4,7","-3,9","-0,5","-1,5","4,4","3,2"
2010,"1,4","1,7","-7,7","-6,7","-9,0","-11,2"
2011,"9,8","9,5","17,8","18,4","7,3","9,7"
2012,"2,1","2,9","9,0","8,8","6,8",-
2013,"-5,5","-5,3","-11,2","-10,7","-6,0","-0,7"
2014,"0,5","0,1","0,3","-1,7","-0,2","-5,1"
2015,"6,5","7,5","7,3","7,1","0,8","10,0"
2016,"7,7","6,8","2,7","5,1","-4,6","0,2"
2017,"-2,3","-1,8","3,3","2,6","5,8","9,5"
2018,"-4,0","-2,9","-5,7","-4,4","-1,8","8,5"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"101,4","101,7","92,3","93,3","91,0","88,8"
2011,"111,3","111,3","108,7","110,5","97,7","97,4"
2012,"113,6","114,5","118,6","120,3","104,4","97,4"
2013,"107,4","108,4","105,3","107,4","98,0","96,7"
2014,"108,0","108,5","105,6","105,6","97,8","91,8"
2015,"114,9","116,7","113,3","113,1","98,6","101,0"
2016,"123,8","124,6","116,5","118,8","94,1","101,3"
2017,"120,9","122,4","120,3","122,0","99,5","110,9"
2018,"116,1","118,8","113,4","116,6","97,7","120,4"
356     Osterholz                ,,,,,,
 ,,,,,,
2009,3833,3618,7643,7236,"2,0","19,9"
2010,2930,2818,7436,7238,"2,5","18,8"
2011,2903,2819,7499,7008,"2,6","19,5"
2012,3840,3735,8860,8579,"2,3","20,3"
2013,3432,3265,8602,7625,"2,5","19,8"
2014,3709,3535,8592,7872,"2,3","21,1"
2015,3419,3278,9532,8803,"2,8","24,0"
2016,4030,3822,9280,7981,"2,3","22,3"
2017,3442,3296,7203,6570,"2,1","18,0"
2018,3760,3626,8451,7889,"2,2","20,6"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-22,5","-22,7","-18,1","-17,4","5,6","-29,0"
2010,"-23,6","-22,1","-2,7",-,"27,3","-5,3"
2011,"-0,9",-,"0,8","-3,2","1,8","3,5"
2012,"32,3","32,5","18,1","22,4","-10,7","4,1"
2013,"-10,6","-12,6","-2,9","-11,1","8,6","-2,3"
2014,"8,1","8,3","-0,1","3,2","-7,6","6,6"
2015,"-7,8","-7,3","10,9","11,8","20,4","13,9"
2016,"17,9","16,6","-2,6","-9,3","-17,4","-7,3"
2017,"-14,6","-13,8","-22,4","-17,7","-9,1","-19,0"
2018,"9,2","10,0","17,3","20,1","7,4","14,1"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"76,4","77,9","97,3","100,0","127,3","94,7"
2011,"75,7","77,9","98,1","96,8","129,5","98,1"
2012,"100,2","103,2","115,9","118,6","115,7","102,1"
2013,"89,5","90,2","112,5","105,4","125,7","99,7"
2014,"96,8","97,7","112,4","108,8","116,2","106,2"
2015,"89,2","90,6","124,7","121,7","139,8","121,0"
2016,"105,1","105,6","121,4","110,3","115,5","112,2"
2017,"89,8","91,1","94,2","90,8","104,9","90,9"
2018,"98,1","100,2","110,6","109,0","112,7","103,7"
357     Rotenburg (Wümme)        ,,,,,,
 ,,,,,,
2009,13027,12356,23457,22065,"1,8","16,8"
2010,12818,12122,23123,21923,"1,8","15,7"
2011,12754,11812,23171,21793,"1,8","16,1"
2012,14876,13956,28129,26798,"1,9","19,6"
2013,12863,12062,24263,22523,"1,9","17,4"
2014,12455,11754,21264,19903,"1,7","16,3"
2015,12753,11934,32325,30551,"2,5","22,9"
2016,12849,12032,31507,29862,"2,5","19,6"
2017,11071,10308,26733,25495,"2,4","17,6"
2018,12646,11937,31036,29730,"2,5","18,3"
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-9,6","-8,6","-12,4","-12,9","-3,1","-8,1"
2010,"-1,6","-1,9","-1,4","-0,6","0,2","-6,8"
2011,"-0,5","-2,6","0,2","-0,6","0,7","2,5"
2012,"16,6","18,2","21,4","23,0","4,1","21,7"
2013,"-13,5","-13,6","-13,7","-16,0","-0,2","-11,2"
2014,"-3,2","-2,6","-12,4","-11,6","-9,5","-6,1"
2015,"2,4","1,5","52,0","53,5","48,5","40,7"
2016,"0,8","0,8","-2,5","-2,3","-3,3","-14,7"
