© Landesamt fü,,,,,,
"r Statistik Niedersachsen, 2018.",,,,,,
"Vervielfältigung und Verbreitung, auch auszugsweise, mit Quellenangabe gestattet.",,,,,,
,,,,,,
LSN-Online: Tabelle Z7360122,,,,,,
,,,,,,
Monatserhebung im Tourismus in Niedersachsen (Gebietsstand: 01.07.2017),,,,,,
- Geöffnete Beherbergungsbetriebe mit mindestens 10 Betten und geöffnete Campinglätze mit mindestens 10 Stellplätzen -,,,,,,
 ,,,,,,
Zeitraum: November*,,,,,,
,,,,,,
"Niedersachsen
Statistische Region*
Kreis*
Gemeinde*
------
Jahr",Ankünfte,,Übernachtungen,,durchschnittl.,
2012,"-6,4","-2,9","-12,9","-7,1","-6,9","-11,4"
2013,"1,8","0,2","7,7","4,8","5,8","11,1"
2014,"-2,0","-0,5","-5,9","-4,1","-3,9","-7,0"
2015,"13,1","9,7","16,8","12,5","3,3","11,6"
2016,"-6,6","-3,2","-10,8","-7,8","-4,5","-7,1"
2017,"5,7","1,8","7,4","3,2","1,7","3,1"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"105,6","108,3","103,6","109,4","98,1","99,9"
2011,"115,4","112,5","117,2","114,2","101,5","111,6"
2012,"108,0","109,3","102,0","106,1","94,5","98,8"
2013,"110,0","109,4","109,9","111,2","100,0","109,8"
2014,"107,7","108,9","103,5","106,6","96,0","102,1"
2015,"121,8","119,4","120,9","119,9","99,2","114,0"
2016,"113,8","115,6","107,8","110,5","94,8","105,9"
2017,"120,2","117,7","115,8","114,1","96,4","109,1"
2018,-,-,-,-,-,-
251     Diepholz                 ,,,,,,
 ,,,,,,
2009,7822,7120,13385,12054,"1,7","14,5"
2010,8504,7925,15447,14335,"1,8","15,4"
2011,9700,8942,17887,15449,"1,8","20,6"
2012,9861,9008,18604,16181,"1,9","17,5"
2013,9960,9168,17834,15738,"1,8","17,8"
2014,9765,8893,19023,16640,"1,9","19,3"
2015,9731,8926,18774,16471,"1,9","17,1"
2016,9773,8982,19946,17213,"2,0","20,0"
2017,10238,9534,19928,17791,"1,9","19,6"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-0,9","-4,7","-0,9","-4,9",-,"-2,3"
2010,"8,7","11,3","15,4","18,9","6,2","6,2"
2011,"14,1","12,8","15,8","7,8","1,5","33,8"
2012,"1,7","0,7","4,0","4,7","2,3","-15,1"
2013,"1,0","1,8","-4,1","-2,7","-5,1","1,6"
2014,"-2,0","-3,0","6,7","5,7","8,8","8,2"
2015,"-0,3","0,4","-1,3","-1,0","-1,0","-11,0"
2016,"0,4","0,6","6,2","4,5","5,8","16,5"
2017,"4,8","6,1","-0,1","3,4","-4,6","-1,7"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"108,7","111,3","115,4","118,9","106,2","106,2"
2011,"124,0","125,6","133,6","128,2","107,8","142,0"
2012,"126,1","126,5","139,0","134,2","110,3","120,5"
2013,"127,3","128,8","133,2","130,6","104,6","122,5"
2014,"124,8","124,9","142,1","138,0","113,8","132,5"
2015,"124,4","125,4","140,3","136,6","112,7","117,9"
2016,"124,9","126,2","149,0","142,8","119,3","137,3"
2017,"130,9","133,9","148,9","147,6","113,7","135,1"
2018,-,-,-,-,-,-
252     Hameln-Pyrmont           ,,,,,,
 ,,,,,,
2009,20942,19100,91320,87329,"4,4","31,3"
2010,19359,18102,85701,83164,"4,4","30,8"
2011,24392,21733,93193,87802,"3,8","32,1"
2012,23304,21475,96072,91929,"4,1","32,9"
2013,24583,21321,98773,92620,"4,0","30,9"
2014,21132,19260,91220,87165,"4,3","31,2"
2015,24439,21666,94480,88855,"3,9","32,1"
2016,22734,20478,87730,82730,"3,9","31,0"
2017,23692,19661,88666,80153,"3,7","31,5"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"9,3","6,8","3,5","2,3","-5,3","3,5"
2010,"-7,6","-5,2","-6,2","-4,8","1,5","-1,6"
2011,"26,0","20,1","8,7","5,6","-13,7","4,2"
2012,"-4,5","-1,2","3,1","4,7","7,9","2,5"
2013,"5,5","-0,7","2,8","0,8","-2,5","-5,9"
2014,"-14,0","-9,7","-7,6","-5,9","7,4","1,0"
2015,"15,6","12,5","3,6","1,9","-10,4","2,8"
2016,"-7,0","-5,5","-7,1","-6,9","-0,2","-3,5"
2017,"4,2","-4,0","1,1","-3,1","-3,0","1,5"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"92,4","94,8","93,8","95,2","101,5","98,4"
2011,"116,5","113,8","102,1","100,5","87,6","102,6"
2012,"111,3","112,4","105,2","105,3","94,5","105,1"
2013,"117,4","111,6","108,2","106,1","92,1","99,0"
2014,"100,9","100,8","99,9","99,8","99,0","99,9"
2015,"116,7","113,4","103,5","101,7","88,7","102,7"
2016,"108,6","107,2","96,1","94,7","88,5","99,1"
2017,"113,1","102,9","97,1","91,8","85,8","100,6"
2018,-,-,-,-,-,-
254     Hildesheim               ,,,,,,
 ,,,,,,
2009,17893,15387,45160,39171,"2,5","35,8"
2010,19096,16910,44998,40929,"2,4","33,1"
2011,22631,18937,55266,46348,"2,4","39,8"
2012,19696,17232,46478,42149,"2,4","34,6"
2013,23141,19928,52054,45914,"2,2","35,9"
2014,19978,17569,49540,44338,"2,5","36,2"
2015,24035,20601,62474,53122,"2,6","41,6"
2016,22476,19413,51283,44908,"2,3","35,9"
2017,25824,22289,61315,52944,"2,4","37,3"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"7,3","10,7","8,8","9,1","1,4","9,4"
2010,"6,7","9,9","-0,4","4,5","-6,6","-7,6"
2011,"18,5","12,0","22,8","13,2","3,6","20,1"
2012,"-13,0","-9,0","-15,9","-9,1","-3,4","-13,1"
2013,"17,5","15,6","12,0","8,9","-4,7","4,0"
2014,"-13,7","-11,8","-4,8","-3,4","10,2","0,8"
2015,"20,3","17,3","26,1","19,8","4,8","14,9"
2016,"-6,5","-5,8","-17,9","-15,5","-12,2","-13,8"
2017,"14,9","14,8","19,6","17,9","4,1","3,9"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"106,7","109,9","99,6","104,5","93,4","92,4"
2011,"126,5","123,1","122,4","118,3","96,8","111,0"
2012,"110,1","112,0","102,9","107,6","93,5","96,5"
2013,"129,3","129,5","115,3","117,2","89,1","100,3"
2014,"111,7","114,2","109,7","113,2","98,3","101,1"
2015,"134,3","133,9","138,3","135,6","103,0","116,2"
2016,"125,6","126,2","113,6","114,6","90,4","100,2"
2017,"144,3","144,9","135,8","135,2","94,1","104,1"
2018,-,-,-,-,-,-
255     Holzminden               ,,,,,,
 ,,,,,,
2009,2459,2306,5380,5082,"2,2","6,8"
2010,2645,2528,5314,4913,"2,0","6,2"
2011,4118,3924,8159,7776,"2,0","8,5"
2012,3208,3022,6127,5742,"1,9","7,5"
2013,3627,3319,6708,5964,"1,8","7,7"
2014,4060,3746,7842,6969,"1,9","9,7"
2015,4178,3686,9273,7850,"2,2","11,5"
2016,5188,4865,10100,9361,"1,9","10,9"
2017,5674,5261,11534,10511,"2,0","10,5"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-17,0","-19,7","-23,1","-23,3","-7,4","-13,1"
2010,"7,6","9,6","-1,2","-3,3","-8,2","-9,0"
2011,"55,7","55,2","53,5","58,3","-1,4","36,0"
2012,"-22,1","-23,0","-24,9","-26,2","-3,6","-11,0"
2013,"13,1","9,8","9,5","3,9","-3,2","2,3"
2014,"11,9","12,9","16,9","16,9","4,4","25,5"
2015,"2,9","-1,6","18,2","12,6","14,9","18,8"
2016,"24,2","32,0","8,9","19,2","-12,3","-4,7"
2017,"9,4","8,1","14,2","12,3","4,4","-3,8"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"107,6","109,6","98,8","96,7","91,8","91,0"
2011,"167,5","170,2","151,7","153,0","90,6","123,7"
2012,"130,5","131,0","113,9","113,0","87,3","110,1"
2013,"147,5","143,9","124,7","117,4","84,5","112,6"
2014,"165,1","162,4","145,8","137,1","88,3","141,4"
2015,"169,9","159,8","172,4","154,5","101,4","167,9"
2016,"211,0","211,0","187,7","184,2","89,0","160,0"
2017,"230,7","228,1","214,4","206,8","92,9","153,8"
2018,-,-,-,-,-,-
256     Nienburg (Weser)         ,,,,,,
 ,,,,,,
2009,6629,6357,10891,10469,"1,6","21,6"
2010,7173,6967,13188,12725,"1,8","26,7"
2011,8226,7761,16482,14967,"2,0","27,3"
2012,7465,7130,15317,14210,"2,1","24,2"
2013,8642,7954,19006,16869,"2,2","30,8"
2014,8554,7924,18857,16813,"2,2","30,5"
2015,8287,7700,17391,15872,"2,1","28,3"
2016,8439,7819,19752,17765,"2,3","29,7"
2017,9179,8208,20263,17755,"2,2","30,3"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"15,5","14,1","20,2","20,7","4,1","14,4"
2010,"8,2","9,6","21,1","21,5","11,9","23,6"
2011,"14,7","11,4","25,0","17,6","9,0","2,3"
2012,"-9,3","-8,1","-7,1","-5,1","2,4","-11,2"
2013,"15,8","11,6","24,1","18,7","7,2","27,1"
2014,"-1,0","-0,4","-0,8","-0,3","0,2","-0,9"
2015,"-3,1","-2,8","-7,8","-5,6","-4,8","-7,1"
2016,"1,8","1,5","13,6","11,9","11,5","4,9"
2017,"8,8","5,0","2,6","-0,1","-5,7","2,1"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"108,2","109,6","121,1","121,5","111,9","123,6"
2011,"124,1","122,1","151,3","143,0","122,0","126,5"
2012,"112,6","112,2","140,6","135,7","124,9","112,3"
2013,"130,4","125,1","174,5","161,1","133,9","142,7"
2014,"129,0","124,6","173,1","160,6","134,2","141,3"
2015,"125,0","121,1","159,7","151,6","127,7","131,3"
2016,"127,3","123,0","181,4","169,7","142,5","137,6"
2017,"138,5","129,1","186,1","169,6","134,4","140,5"
2018,-,-,-,-,-,-
257     Schaumburg               ,,,,,,
 ,,,,,,
2009,14460,13098,54659,51599,"3,8","31,3"
2010,14359,13171,54866,52220,"3,8","31,0"
2011,16491,14600,61694,57505,"3,7","33,6"
2012,14788,13192,58696,55063,"4,0","32,9"
2013,16930,15041,61490,56987,"3,6","32,7"
2014,15217,13393,59320,55391,"3,9","34,4"
2015,16634,14362,64253,58841,"3,9","29,8"
2016,16418,15132,61795,59079,"3,8","34,7"
2017,17203,15580,61277,57537,"3,6","34,1"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"11,5","9,9","6,5","4,5","-4,5","4,6"
2010,"-0,7","0,6","0,4","1,2","1,1","-0,8"
2011,"14,8","10,8","12,4","10,1","-2,1","8,2"
2012,"-10,3","-9,6","-4,9","-4,2","6,1","-2,1"
2013,"14,5","14,0","4,8","3,5","-8,5","-0,6"
2014,"-10,1","-11,0","-3,5","-2,8","7,3","5,3"
2015,"9,3","7,2","8,3","6,2","-0,9","-13,6"
2016,"-1,3","5,4","-3,8","0,4","-2,6","16,6"
2017,"4,8","3,0","-0,8","-2,6","-5,4","-1,8"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"99,3","100,6","100,4","101,2","101,1","99,2"
2011,"114,0","111,5","112,9","111,4","99,0","107,4"
2012,"102,3","100,7","107,4","106,7","105,0","105,2"
2013,"117,1","114,8","112,5","110,4","96,1","104,5"
2014,"105,2","102,3","108,5","107,3","103,1","110,1"
2015,"115,0","109,7","117,6","114,0","102,2","95,1"
2016,"113,5","115,5","113,1","114,5","99,6","111,0"
2017,"119,0","118,9","112,1","111,5","94,2","109,0"
2018,-,-,-,-,-,-
3       Lüneburg                 ,,,,,,
 ,,,,,,
2009,162238,147164,434545,401241,"2,7","19,1"
2010,169176,156212,465081,436465,"2,7","19,3"
2011,181453,166317,494083,460726,"2,7","20,8"
2012,182126,168388,481324,450285,"2,6","19,3"
2013,181883,166207,477172,441977,"2,6","20,0"
2014,177070,164175,497077,467351,"2,8","22,2"
2015,187219,170680,505386,467645,"2,7","22,4"
2016,182522,170026,490106,459131,"2,7","21,9"
2017,192347,177395,522818,483315,"2,7","23,2"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-1,2","-3,2","-5,1","-6,3","-3,9","-1,9"
2010,"4,3","6,1","7,0","8,8","2,6","1,1"
2011,"7,3","6,5","6,2","5,6","-1,0","7,8"
2012,"0,4","1,2","-2,6","-2,3","-2,9","-7,2"
2013,"-0,1","-1,3","-0,9","-1,8","-0,7","3,4"
2014,"-2,6","-1,2","4,2","5,7","7,0","11,1"
2015,"5,7","4,0","1,7","0,1","-3,8","0,8"
2016,"-2,5","-0,4","-3,0","-1,8","-0,5","-2,3"
2017,"5,4","4,3","6,7","5,3","1,2","6,0"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"104,3","106,1","107,0","108,8","102,6","101,1"
2011,"111,8","113,0","113,7","114,8","101,7","108,9"
2012,"112,3","114,4","110,8","112,2","98,7","101,0"
2013,"112,1","112,9","109,8","110,2","97,9","104,5"
2014,"109,1","111,6","114,4","116,5","104,8","116,1"
2015,"115,4","116,0","116,3","116,5","100,8","117,0"
2016,"112,5","115,5","112,8","114,4","100,3","114,3"
2017,"118,6","120,5","120,3","120,5","101,5","121,1"
2018,-,-,-,-,-,-
351     Celle                    ,,,,,,
 ,,,,,,
2009,19518,14671,38124,27714,"2,0","18,0"
2010,18789,14696,38492,30075,"2,0","17,8"
2011,21076,16846,42567,32922,"2,0","21,1"
2012,20109,16314,37968,30113,"1,9","17,7"
2013,21381,17117,41307,32857,"1,9","19,6"
2014,17495,14279,37019,30287,"2,1","18,3"
2015,21342,17133,41892,33279,"2,0","21,4"
2016,19749,16629,42855,35350,"2,2","21,9"
2017,21542,18095,45873,37286,"2,1","21,9"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"12,6","2,7","4,7","-2,4","-7,0","5,8"
2010,"-3,7","0,2","1,0","8,5","4,9","-0,9"
2011,"12,2","14,6","10,6","9,5","-1,4","18,3"
2012,"-4,6","-3,2","-10,8","-8,5","-6,5","-16,4"
2013,"6,3","4,9","8,8","9,1","2,3","11,1"
2014,"-18,2","-16,6","-10,4","-7,8","9,5","-6,9"
2015,"22,0","20,0","13,2","9,9","-7,2","17,1"
2016,"-7,5","-2,9","2,3","6,2","10,6","2,5"
2017,"9,1","8,8","7,0","5,5","-1,9",-
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"96,3","100,2","101,0","108,5","104,9","99,1"
2011,"108,0","114,8","111,7","118,8","103,4","117,3"
2012,"103,0","111,2","99,6","108,7","96,7","98,1"
2013,"109,5","116,7","108,3","118,6","98,9","109,0"
2014,"89,6","97,3","97,1","109,3","108,3","101,5"
2015,"109,3","116,8","109,9","120,1","100,5","118,9"
2016,"101,2","113,3","112,4","127,6","111,1","121,9"
2017,"110,4","123,3","120,3","134,5","109,0","121,9"
2018,-,-,-,-,-,-
352     Cuxhaven                 ,,,,,,
 ,,,,,,
2009,20161,19681,77923,77066,"3,9","14,9"
2010,21597,21032,87351,86179,"4,0","15,1"
2011,23297,22816,91671,90612,"3,9","16,7"
2012,24650,24092,92818,90976,"3,8","14,2"
2013,25086,24507,95913,94305,"3,8","17,4"
2014,27574,26755,105755,103924,"3,8","19,9"
2015,26648,26021,100191,98555,"3,8","18,6"
2016,26143,25466,93999,92062,"3,6","18,3"
2017,28764,27613,106668,102620,"3,7","20,1"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-7,0","-7,3","-8,6","-8,3","-1,7","13,6"
2010,"7,1","6,9","12,1","11,8","4,6","1,3"
2011,"7,9","8,5","4,9","5,1","-2,7","10,5"
2012,"5,8","5,6","1,3","0,4","-4,3","-15,2"
2013,"1,8","1,7","3,3","3,7","1,5","22,8"
2014,"9,9","9,2","10,3","10,2","0,3","14,6"
2015,"-3,4","-2,7","-5,3","-5,2","-2,0","-6,8"
2016,"-1,9","-2,1","-6,2","-6,6","-4,4","-1,4"
2017,"10,0","8,4","13,5","11,5","3,1","9,7"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"107,1","106,9","112,1","111,8","104,6","101,3"
2011,"115,6","115,9","117,6","117,6","101,8","112,0"
2012,"122,3","122,4","119,1","118,0","97,4","95,0"
2013,"124,4","124,5","123,1","122,4","98,9","116,7"
2014,"136,8","135,9","135,7","134,9","99,2","133,7"
2015,"132,2","132,2","128,6","127,9","97,3","124,6"
2016,"129,7","129,4","120,6","119,5","93,0","122,8"
2017,"142,7","140,3","136,9","133,2","95,9","134,7"
2018,-,-,-,-,-,-
353     Harburg                  ,,,,,,
 ,,,,,,
2009,18104,17315,39480,37320,"2,2","20,3"
2010,19127,18221,40936,39338,"2,1","18,5"
2011,19165,18198,43636,41085,"2,3","21,9"
2012,19114,17969,40717,38789,"2,1","24,5"
2013,19526,18148,41332,38964,"2,1","21,3"
2014,17633,16347,39369,36932,"2,2","23,5"
2015,18053,16773,37694,35409,"2,1","23,8"
2016,18461,17378,37355,35521,"2,0","23,8"
2017,18628,17094,40206,35930,"2,2","25,6"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"4,9","5,5","23,9","22,9","18,0","-7,1"
2010,"5,7","5,2","3,7","5,4","-1,9","-8,7"
2011,"0,2","-0,1","6,6","4,4","6,4","18,1"
2012,"-0,3","-1,3","-6,7","-5,6","-6,4","11,9"
2013,"2,2","1,0","1,5","0,5","-0,6","-12,8"
2014,"-9,7","-9,9","-4,7","-5,2","5,5","10,1"
2015,"2,4","2,6","-4,3","-4,1","-6,5","1,3"
2016,"2,3","3,6","-0,9","0,3","-3,1",-
2017,"0,9","-1,6","7,6","1,2","6,7","7,3"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"105,7","105,2","103,7","105,4","98,1","91,3"
2011,"105,9","105,1","110,5","110,1","104,4","107,8"
2012,"105,6","103,8","103,1","103,9","97,7","120,7"
2013,"107,9","104,8","104,7","104,4","97,1","105,2"
2014,"97,4","94,4","99,7","99,0","102,4","115,9"
2015,"99,7","96,9","95,5","94,9","95,7","117,4"
2016,"102,0","100,4","94,6","95,2","92,8","117,4"
2017,"102,9","98,7","101,8","96,3","99,0","126,0"
2018,-,-,-,-,-,-
354     Lüchow-Dannenberg        ,,,,,,
 ,,,,,,
2009,4205,3989,9704,9357,"2,3","9,3"
2010,4585,4410,11650,11192,"2,5","10,8"
2011,4937,4751,13692,13421,"2,8","13,7"
2012,4861,4664,12071,11507,"2,5","10,5"
2013,4491,4316,10417,10104,"2,3","9,8"
2014,4317,4158,10359,10032,"2,4","10,1"
2015,4657,4435,11075,10623,"2,4","12,5"
2016,4462,4258,10560,10196,"2,4","12,0"
2017,4317,4155,11006,10665,"2,5","11,9"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-15,1","-15,6","-24,7","-23,0","-11,3","-22,7"
2010,"9,0","10,6","20,1","19,6","10,1","16,6"
2011,"7,7","7,7","17,5","19,9","9,1","26,8"
2012,"-1,5","-1,8","-11,8","-14,3","-10,5","-23,4"
2013,"-7,6","-7,5","-13,7","-12,2","-6,6","-6,9"
2014,"-3,9","-3,7","-0,6","-0,7","3,5","3,7"
2015,"7,9","6,7","6,9","5,9","-0,9","23,5"
2016,"-4,2","-4,0","-4,7","-4,0","-0,5","-4,1"
2017,"-3,2","-2,4","4,2","4,6","7,7","-0,8"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"109,0","110,6","120,1","119,6","110,1","116,6"
2011,"117,4","119,1","141,1","143,4","120,2","147,8"
2012,"115,6","116,9","124,4","123,0","107,6","113,2"
2013,"106,8","108,2","107,3","108,0","100,5","105,4"
2014,"102,7","104,2","106,7","107,2","104,0","109,3"
2015,"110,7","111,2","114,1","113,5","103,1","134,9"
2016,"106,1","106,7","108,8","109,0","102,6","129,4"
2017,"102,7","104,2","113,4","114,0","110,5","128,4"
2018,-,-,-,-,-,-
355     Lüneburg                 ,,,,,,
 ,,,,,,
2009,17950,16666,33823,31198,"1,9","21,1"
2010,19188,17974,38627,36380,"2,0","26,2"
2011,19548,18426,41232,38969,"2,1","24,2"
2012,20565,19372,37742,35618,"1,8","21,5"
2013,19770,18708,38180,36064,"1,9","23,0"
2014,19567,18663,39013,37063,"2,0","24,5"
2015,19728,18640,37434,35158,"1,9","24,2"
2016,20256,19410,38560,36630,"1,9","24,3"
2017,18399,17559,36476,34483,"2,0","24,9"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"4,8","4,1","-4,5","-6,1","-8,9","-13,3"
2010,"6,9","7,8","14,2","16,6","6,8","24,0"
2011,"1,9","2,5","6,7","7,1","4,8","-7,6"
2012,"5,2","5,1","-8,5","-8,6","-13,0","-11,1"
2013,"-3,9","-3,4","1,2","1,3","5,2","6,9"
2014,"-1,0","-0,2","2,2","2,8","3,2","6,3"
2015,"0,8","-0,1","-4,0","-5,1","-4,8","-1,2"
2016,"2,7","4,1","3,0","4,2","0,3","0,4"
2017,"-9,2","-9,5","-5,4","-5,9","4,1","2,7"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"106,9","107,8","114,2","116,6","106,8","124,0"
2011,"108,9","110,6","121,9","124,9","111,9","114,6"
2012,"114,6","116,2","111,6","114,2","97,4","101,9"
2013,"110,1","112,3","112,9","115,6","102,5","109,0"
2014,"109,0","112,0","115,3","118,8","105,8","115,9"
2015,"109,9","111,8","110,7","112,7","100,7","114,5"
2016,"112,8","116,5","114,0","117,4","101,0","115,0"
2017,"102,5","105,4","107,8","110,5","105,2","118,2"
2018,-,-,-,-,-,-
356     Osterholz                ,,,,,,
 ,,,,,,
2009,3782,3556,8909,8171,"2,4","20,7"
2010,4032,3789,9853,9223,"2,4","22,7"
2011,4404,4213,11172,10285,"2,5","27,5"
2012,4547,4394,11358,10637,"2,5","25,0"
2013,4203,4058,10539,9762,"2,5","23,6"
2014,4329,4150,10767,9395,"2,5","24,0"
2015,4332,4150,10276,9403,"2,4","22,6"
2016,4159,3959,9765,8774,"2,3","23,2"
2017,4390,4241,10890,10011,"2,5","24,3"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-13,9","-13,6","-3,7","-6,1","11,9","-4,1"
2010,"6,6","6,6","10,6","12,9","3,7","9,8"
2011,"9,2","11,2","13,4","11,5","3,8","20,8"
2012,"3,2","4,3","1,7","3,4","-1,5","-9,1"
2013,"-7,6","-7,6","-7,2","-8,2","0,4","-5,3"
2014,"3,0","2,3","2,2","-3,8","-0,8","1,7"
2015,"0,1",-,"-4,6","0,1","-4,6","-6,0"
2016,"-4,0","-4,6","-5,0","-6,7","-1,0","2,7"
2017,"5,6","7,1","11,5","14,1","5,7","4,7"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"106,6","106,6","110,6","112,9","103,7","109,8"
2011,"116,4","118,5","125,4","125,9","107,7","132,7"
2012,"120,2","123,6","127,5","130,2","106,0","120,6"
2013,"111,1","114,1","118,3","119,5","106,4","114,2"
2014,"114,5","116,7","120,9","115,0","105,6","116,2"
2015,"114,5","116,7","115,3","115,1","100,7","109,2"
2016,"110,0","111,3","109,6","107,4","99,7","112,1"
2017,"116,1","119,3","122,2","122,5","105,3","117,4"
2018,-,-,-,-,-,-
357     Rotenburg (Wümme)        ,,,,,,
 ,,,,,,
2009,13123,12254,24454,22985,"1,9","15,1"
2010,12777,11836,27171,25694,"2,1","17,4"
2011,14682,13522,28170,25921,"1,9","18,3"
2012,15732,14728,29944,28245,"1,9","19,1"
2013,15962,15184,29455,27930,"1,8","20,7"
2014,13587,12849,32076,30549,"2,4","21,1"
2015,15145,14167,38968,37145,"2,6","22,6"
2016,15124,14158,36638,35005,"2,4","20,3"
2017,15125,14147,35202,33544,"2,3","19,2"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
2009,"-2,6","-2,8","-12,5","-13,1","-10,1","-18,6"
2010,"-2,6","-3,4","11,1","11,8","14,1","15,2"
2011,"14,9","14,2","3,7","0,9","-9,8","4,7"
2012,"7,2","8,9","6,3","9,0","-0,8","4,5"
2013,"1,5","3,1","-1,6","-1,1","-3,1","8,4"
2014,"-14,9","-15,4","8,9","9,4","27,9","2,3"
2015,"11,5","10,3","21,5","21,6","9,0","6,9"
2016,"-0,1","-0,1","-6,0","-5,8","-5,8","-10,1"
2017,-,"-0,1","-3,9","-4,2","-3,9","-5,4"
2018,"-100,0","-100,0","-100,0","-100,0","-100,0","-100,0"
 ,,,,,,
2009 = 100 ,,,,,,
2009,"100,0","100,0","100,0","100,0","100,0","100,0"
2010,"97,4","96,6","111,1","111,8","114,1","115,2"
2011,"111,9","110,3","115,2","112,8","103,0","120,6"
2012,"119,9","120,2","122,5","122,9","102,1","126,0"
2013,"121,6","123,9","120,5","121,5","99,0","136,6"
2014,"103,5","104,9","131,2","132,9","126,7","139,7"
2015,"115,4","115,6","159,4","161,6","138,1","149,4"
2016,"115,2","115,5","149,8","152,3","130,0","134,3"
2017,"115,3","115,4","144,0","145,9","124,9","127,0"
2018,-,-,-,-,-,-
358     Heidekreis               ,,,,,,
 ,,,,,,
2009,36799,32124,116754,105657,"3,2","22,5"
2010,36813,34061,114696,106932,"3,1","19,6"
2011,40269,36383,119591,112300,"3,0","20,1"
2012,39147,35998,116394,108501,"3,0","19,2"
2013,38018,33735,109110,99719,"2,9","17,2"
2014,40859,38101,126976,120067,"3,1","23,5"
2015,43090,38002,130106,117848,"3,0","22,6"
2016,41133,38150,124014,115265,"3,0","21,9"
2017,44976,40993,135462,124892,"3,0","24,9"
2018,-,-,-,-,-,-
 ,,,,,,
Veränd. zum Vorjahr ,,,,,,
